ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
38,4.650593563,0.175675676,0.021499899,FBtr0073393,1.185755409,0.05885394,20.14742604
4,5.847953216,0,0,FBtr0073427,1.491044543,0,inf
4,5.025125628,0,0,FBtr0346279,1.281249331,0,inf
872,584.8423877,2,1.341381623,FBtr0346280,149.1164547,3.671905318,40.61010342
872,661.1068992,2,1.516300227,FBtr0073428,168.5615117,4.150728452,40.61010342
103,51.75879397,1,0.502512563,FBtr0073429,13.19686811,1.37558061,9.593671221
104,50.68226121,1,0.487329435,FBtr0073431,12.92238604,1.334018233,9.68681366
100,45.82951421,1,0.458295142,FBtr0332383,11.68508785,1.254539603,9.314243904
0,0,0,0,FBtr0299513,0,0,
0,0,0,0,FBtr0299514,0,0,
0,0,0,0,FBtr0332384,0,0,
1636,694.1026729,36,15.27365295,FBtr0073434,176.9743985,41.81018028,4.232806396
1622,696.7353952,35,15.03436426,FBtr0073435,177.6456601,41.15515013,4.316486746
127,10.40642412,50.05333333,4.101387523,FBtr0073481,2.653311566,11.22716041,0.23632971
1431,921.4423696,12.54666667,8.078986907,FBtr0346274,234.9388866,22.1154625,10.62328615
1431,1005.621926,12.54666667,8.817053174,FBtr0073436,256.4020315,24.1358491,10.62328615
315,153.2101167,12,5.836575875,FBtr0073480,39.06377156,15.9770744,2.444989025
574,126.348228,38.50666667,8.47604373,FBtr0073479,32.21483296,23.202368,1.388428671
576,131.6571429,39.81333333,9.100190476,FBtr0073477,33.56843962,24.91091068,1.347539641
576,121.1611275,40,8.413967186,FBtr0073478,30.8922851,23.03243933,1.341251122
578,129.3933289,41.97333333,9.396313708,FBtr0346270,32.9912381,25.72152002,1.282631745
578,165.0014273,41.97333333,11.98211057,FBtr0073475,42.07018572,32.79989435,1.282631745
578,178.1201849,41.97333333,12.93477144,FBtr0073476,45.41505719,35.40771338,1.282631745
0,0,0,0,FBtr0340119,0,0,
84,45.87657018,8,4.36919716,FBtr0073437,11.69708565,11.96026396,0.97799561
84,45.87657018,8,4.36919716,FBtr0330387,11.69708565,11.96026396,0.97799561
5,13.58695652,8.653333333,23.51449275,FBtr0073474,3.464247513,64.36869978,0.053818821
1,1.915708812,1.573333333,3.014048531,FBtr0307189,0.488445626,8.250672769,0.059200703
1,1.506024096,1.573333333,2.369477912,FBtr0073473,0.383988881,6.486221664,0.059200703
0,0,1.773333333,2.654690619,FBtr0073438,0,7.266964473,0
0,0,4.466666667,5.17574353,FBtr0307187,0,14.16810836,0
0,0,4.946666667,10.11588275,FBtr0073439,0,27.69127222,0
2174,1304.139172,128.2971429,76.96289314,FBtr0073472,332.514561,210.6786404,1.578302197
2234,1413.029728,130.132394,82.31017963,FBtr0340164,360.2782354,225.3163314,1.598988556
2239,1986.690328,128.0038095,113.5792454,FBtr0073471,506.5436853,310.9124412,1.629216519
2239,1772.763262,128.0038095,101.3490178,FBtr0340165,451.9989971,277.4333502,1.629216519
138,57.21393035,1.12,0.464344942,FBtr0343038,14.58775669,1.271100358,11.4764791
138,60.23570493,1.12,0.488869489,FBtr0073440,15.35821438,1.338233987,11.4764791
138,56.44171779,1.12,0.45807771,FBtr0331740,14.39086672,1.253944402,11.4764791
138,54.43786982,1.12,0.441814596,FBtr0331741,13.87994838,1.209425666,11.4764791
0,0,3.466666667,3.596127248,FBtr0331743,0,9.844058198,0
0,0,3.466666667,3.261210411,FBtr0073470,0,8.927255036,0
0,0,3.466666667,3.445990722,FBtr0331742,0,9.433073661,0
0,0,3.466666667,2.922990444,FBtr0346379,0,8.001409868,0
364,162.4274877,20.51313814,9.153564542,FBtr0073441,41.4139119,25.05701714,1.652786989
366,98.51951548,24.98611111,6.725736504,FBtr0073443,25.1193846,18.41106752,1.364363287
0,0,13,4.85799701,FBtr0073469,0,13.29830732,0
305,90.47760309,18.18611111,5.394871288,FBtr0073444,23.06894932,14.76794987,1.562095587
1,1.052631579,0,0,FBtr0073468,0.268388018,0,inf
1,1.152073733,0,0,FBtr0346269,0.293742646,0,inf
1,1.187648456,0,0,FBtr0073467,0.302813084,0,inf
0,0,0,0,FBtr0073445,0,0,
0,0,0,0,FBtr0073446,0,0,
0,0,0,0,FBtr0343040,0,0,
0,0,0,0,FBtr0340338,0,0,
0,0,0,0,FBtr0340336,0,0,
0,0,0,0,FBtr0340335,0,0,
1,0.273822563,0,0,FBtr0340340,0.06981616,0,inf
0,0,0.16,0.056517132,FBtr0340337,0,0.154710302,0
1,0.488519785,0,0,FBtr0340339,0.124557214,0,inf
0,0,0,0,FBtr0073447,0,0,
0,0,0,0,FBtr0113487,0,0,
1,1.283697047,0,0,FBtr0073461,0.327302461,0,inf
166,177.7301927,1,1.070663812,FBtr0073460,45.31562143,2.930840915,15.46164488
114,19.55403087,14,2.401372213,FBtr0073448,4.985664208,6.573529297,0.758445575
45,13.08139535,3,0.872093023,FBtr0289954,3.33534528,2.387272164,1.397136586
48,12.7388535,2.84,0.753715499,FBtr0343146,3.248007859,2.063224888,1.574238406
48,12.70849881,3,0.794281176,FBtr0343145,3.240268365,2.17426959,1.490279025
48,12.6984127,3,0.793650794,FBtr0289955,3.237696723,2.17254398,1.490279025
47,11.90174728,27.18666667,6.884443319,FBtr0289956,3.034572043,18.84551242,0.161023589
23,10.50228311,33.69333333,15.38508371,FBtr0112557,2.677752598,42.11521146,0.063581602
123,35.86005831,69.69333333,20.31875607,FBtr0290227,9.14318947,55.62067289,0.164384733
123,39.25949569,2.186666667,0.69794659,FBtr0307491,10.00993932,1.910562775,5.239262196
0,0,2,2.680965147,FBtr0073450,0,7.33888851,0
78,97.62202753,3,3.754693367,FBtr0073451,24.89055334,10.27811795,2.421703415
128,268.3438155,6.026666667,12.63452131,FBtr0073452,68.4192515,34.58580705,1.978246493
242,57.30523325,19.36,4.58441866,FBtr0340050,14.61103606,12.54941246,1.164280488
248,57.94392523,20,4.672897196,FBtr0073453,14.77388248,12.79161409,1.154966244
246,56.3057908,20,4.577706569,FBtr0340049,14.35620961,12.53103875,1.145652
117,41.13924051,7,2.461322082,FBtr0073454,10.48921525,6.737636392,1.556809338
80,49.14004914,4.978563043,3.058085407,FBtr0073456,12.52917037,8.371219551,1.496695946
84,16.61721068,25.29166561,5.003296856,FBtr0073457,4.236867225,13.6960519,0.30934953
243,367.6248109,4.853333333,7.342410489,FBtr0073482,93.73278958,20.09915423,4.663519098
243,319.3166886,5,6.570302234,FBtr0343640,81.41573445,17.98558091,4.526722537
37,17.60228354,0,0,FBtr0073492,4.488029889,0,inf
37,17.50236518,0,0,FBtr0073491,4.462553844,0,inf
41,16.24405705,0,0,FBtr0333263,4.14172476,0,inf
43,16.83633516,0,0,FBtr0073483,4.29273709,0,inf
128,25.00488377,25.16,4.915022465,FBtr0073490,6.375460631,13.45440911,0.473856606
129,24.35800604,25.16,4.750755287,FBtr0073488,6.210527112,13.00474324,0.47755861
130,17.93350807,26.50666667,3.656596312,FBtr0112813,4.572481749,10.00958654,0.456810252
34,14.38848921,0,0,FBtr0302114,3.668613193,0,inf
33,12.92090838,2,0.783085356,FBtr0073484,3.294426139,2.143622094,1.536850244
73,22.84105131,3,0.938673342,FBtr0301288,5.823751263,2.569529488,2.266466017
103,15.71559353,26.62666667,4.062658936,FBtr0112812,4.006983147,11.12114457,0.360303125
105,22.29772776,26.16,5.555319601,FBtr0073487,5.685220807,15.20716195,0.373851533
107,22.0709571,26.16,5.396039604,FBtr0073485,5.627401405,14.77114803,0.380972514
107,22.0709571,26.16,5.396039604,FBtr0330390,5.627401405,14.77114803,0.380972514
107,21.86797466,26.16,5.346413243,FBtr0073489,5.575647254,14.63530056,0.380972514
105,19.65923984,27.50666667,5.150096736,FBtr0308089,5.012489193,14.09790269,0.355548574
106,19.70260223,27.50666667,5.112763321,FBtr0333261,5.023545241,13.995706,0.358934751
107,22.10287131,26.16,5.403842181,FBtr0301289,5.635538528,14.79250685,0.380972514
107,21.9938335,26.16,5.377183967,FBtr0073486,5.60773731,14.71953251,0.380972514
108,15.84739545,27.50666667,4.036194669,FBtr0333262,4.0405885,11.04870114,0.365707104
101,20.86345796,26.50666667,5.47545273,FBtr0308088,5.319527021,14.98853395,0.354906426
3,1.901140684,0,0,FBtr0309222,0.484731211,0,inf
3,1.890359168,0,0,FBtr0300849,0.481982263,0,inf
0,0,0.08,0.063948841,FBtr0073550,0,0.175053903,0
0,0,0,0,FBtr0346792,0,0,
0,0,0,0,FBtr0346793,0,0,
107,56.13850997,0,0,FBtr0073494,14.31355824,0,inf
109,56.83003128,0,0,FBtr0343561,14.48987448,0,inf
110,67.9431748,0,0,FBtr0073495,17.32337731,0,inf
108,59.60264901,0,0,FBtr0073496,15.19680498,0,inf
110,60.14215418,0,0,FBtr0343562,15.33436187,0,inf
110,55.27638191,0,0,FBtr0343563,14.09374264,0,inf
75,12.63477089,4.333333333,0.730008985,FBtr0073547,3.221470059,1.998330547,1.612080676
75,13.8299834,4.373333333,0.806441699,FBtr0332620,3.526211741,2.207557873,1.597336035
75,14.54615981,4.333333333,0.840444789,FBtr0300733,3.708814249,2.300638117,1.612080676
71,22.47546692,3.373333333,1.067848475,FBtr0300732,5.730538716,2.923134198,1.960409043
71,22.34812716,3.373333333,1.061798342,FBtr0073546,5.698071074,2.906572531,1.960409043
33,12.6146789,1.186666667,0.453618756,FBtr0073497,3.216347232,1.24173844,2.590197041
32,11.94029851,1.186666667,0.44278607,FBtr0073498,3.044401396,1.212084984,2.511706221
23,13.18807339,1,0.573394495,FBtr0073500,3.362544833,1.569613196,2.142276098
33,15.2848541,7,3.242241779,FBtr0332619,3.89715811,8.875330199,0.43910007
48,12.90322581,8.08,2.172043011,FBtr0073499,3.289917638,5.945762298,0.55332142
0,0,0,0,FBtr0305607,0,0,
18,7.185628743,0,0,FBtr0073503,1.832109822,0,inf
18,6.838905775,0,0,FBtr0346268,1.743706347,0,inf
261,182.2625698,8,5.586592179,FBtr0073505,46.47123535,15.29276768,3.038772074
495,575.5813953,8,9.302325581,FBtr0340293,146.7551923,25.46423641,5.763188416
495,602.9232643,8,9.744214373,FBtr0073506,153.7265108,26.67386518,5.763188416
495,416.6666667,8,6.734006734,FBtr0340294,106.2369237,18.43370649,5.763188416
0,0,4.493333333,0.893662159,FBtr0073545,0,2.446315631,0
163,36.02209945,32,7.071823204,FBtr0301020,9.184504875,19.35844713,0.474444299
163,33.6290489,32,6.602021869,FBtr0301021,8.574352086,18.07241041,0.474444299
152,36.51213067,25,6.00528465,FBtr0340295,9.30944746,16.43889872,0.566306029
225,180.7228916,0,0,FBtr0339693,46.07866571,0,inf
205,230.5961755,0,0,FBtr0339694,58.79478793,0,inf
225,231.0061602,0,0,FBtr0073544,58.89932116,0,inf
225,230.5327869,0,0,FBtr0073543,58.77862583,0,inf
2,1.964636542,0.250648129,0.246216237,FBtr0073509,0.500920662,0.67399366,0.743212721
2,2.754820937,0.130648129,0.179956101,FBtr0340296,0.702392884,0.492612805,1.42585186
435,64.5783848,10.88,1.6152019,FBtr0073542,16.46546146,4.421462427,3.723985384
40,62.5,3,4.6875,FBtr0073510,15.93553856,12.83158788,1.241899187
40,52.63157895,31.67376301,41.67600396,FBtr0433504,13.41940089,114.0841189,0.117627248
22,21.95608782,129.0769664,128.8193277,FBtr0073541,5.598113346,352.6307251,0.015875285
22,32.93413174,0,0,FBtr0433505,8.397170019,0,inf
0,0,1,1.136363636,FBtr0332616,0,3.110687971,0
0,0,1,1.070663812,FBtr0073511,0,2.930840915,0
63,28.18791946,23.82346632,10.65926905,FBtr0073512,7.18703484,29.17874081,0.246310658
142,282.306163,13.55091596,26.94019077,FBtr0073540,71.97921194,73.74622408,0.976039287
19,10.90700344,2,1.148105626,FBtr0073513,2.780943583,3.142830556,0.884853171
19,10.55555556,2,1.111111111,FBtr0300872,2.691335401,3.041561571,0.884853171
543,238.2623958,3,1.316366828,FBtr0340297,60.74943352,3.603429681,16.85878147
543,221.7231523,3,1.224989792,FBtr0073516,56.53244549,3.353293688,16.85878147
1,0.462962963,329.169594,152.3933305,FBtr0073539,0.118041026,417.1623281,0.000282962
49,23.82109869,2.44,1.186193486,FBtr0073519,6.073632586,3.24709247,1.870483407
49,20.89552239,18.16348348,7.745621955,FBtr0073518,5.327702443,21.20290748,0.251272258
0,0,0.293333333,0.379965458,FBtr0073537,0,1.040119501,0
237,62.9147863,18.3811865,4.879529202,FBtr0073536,16.04129605,13.35724966,1.200943043
223,68.59427868,16,4.921562596,FBtr0306134,17.48938837,13.4723121,1.298172744
237,66.57303371,18,5.056179775,FBtr0306135,16.97403433,13.84081389,1.226375447
237,66.51698007,18,5.051922537,FBtr0306133,16.95974241,13.82916011,1.226375447
606,198.1039555,61.0975802,19.97305662,FBtr0343647,50.51029155,54.67435333,0.923838847
605,203.7037037,61.0975802,20.57157582,FBtr0073520,51.9380516,56.31274304,0.922314361
255,378.9004458,37.84856293,56.23857791,FBtr0343586,96.60772261,153.9477877,0.627535635
255,471.349353,10,18.48428835,FBtr0073535,120.1792926,50.59899102,2.375132196
25,6.656017039,1,0.266240682,FBtr0073521,1.697075459,0.728808683,2.328560976
25,4.913522013,1,0.196540881,FBtr0343585,1.252793912,0.53801207,2.328560976
254,34.75643131,6,0.821018062,FBtr0073522,8.86179922,2.247459289,3.943029919
254,34.39404198,6,0.812457684,FBtr0330392,8.769401314,2.224026064,3.943029919
251,35.14421731,9.106666667,1.275086344,FBtr0331406,8.96067248,3.490428261,2.567212906
252,34.66776723,9.106666667,1.252808731,FBtr0273235,8.839192663,3.429445404,2.577440846
254,30.47390522,9.106666667,1.092581484,FBtr0330394,7.769889466,2.990838469,2.597896726
255,29.50705855,9.106666667,1.053768418,FBtr0330393,7.523373909,2.884591372,2.608124666
41,38.10408922,3,2.788104089,FBtr0073532,9.715346928,7.63217123,1.272946667
41,35.4978355,3,2.597402597,FBtr0073533,9.050834021,7.110143933,1.272946667
41,32.90529695,3,2.407704655,FBtr0073534,8.389818053,6.590863758,1.272946667
445,95.39121115,114.6533333,24.57734905,FBtr0334463,24.32176517,67.27816837,0.361510513
478,98.78073982,117.1066667,24.20059241,FBtr0073526,25.18598861,66.24683269,0.380184042
480,91.98926792,119.1066667,22.82611473,FBtr0073527,23.45437641,62.48433005,0.375364134
484,63.90282546,121.1066667,15.98978963,FBtr0334465,16.29321502,43.77053671,0.372241609
484,54.73874689,122.1066667,13.80984694,FBtr0334464,13.95666259,37.80314979,0.369193114
69,30.91397849,4.106666667,1.839904421,FBtr0343587,7.882094341,5.036564323,1.564974422
71,29.32672449,4.106666667,1.696268759,FBtr0090002,7.477394383,4.643375286,1.610336
70,27.75574941,5.106666667,2.024848004,FBtr0343648,7.076845038,5.54282989,1.276756671
72,26.4414249,4.106666667,1.508140531,FBtr0301500,6.741733536,4.128392056,1.633016788
77,24.75088396,5.106666667,1.641487196,FBtr0301501,6.310698651,4.493415938,1.404432338
0,0,15.0683871,23.61816159,FBtr0073531,0,64.65248342,0
0,0,15.0683871,16.5042575,FBtr0346275,0,45.17884384,0
51,18.24686941,2.12,0.758497317,FBtr0073620,4.652379057,2.076314661,2.240690751
516,151.2752858,58.06666667,17.02335581,FBtr0073619,38.57045041,46.59982636,0.827695153
522,141.3102328,93.73333333,25.37448114,FBtr0073615,36.02967462,69.46024206,0.518709316
511,194.8893974,54.37333333,20.73735062,FBtr0345164,49.69068011,56.76653587,0.875351637
511,188.9792899,55.98666667,20.70512821,FBtr0303336,48.18378819,56.67833005,0.850127167
511,192.2498119,56.32,21.18886381,FBtr0333796,49.01766864,58.00251051,0.845095638
517,175.5517827,92.65333333,31.46123373,FBtr0303337,44.76019523,86.12215155,0.51972918
517,175.3731343,92.73333333,31.45635459,FBtr0073618,44.71464551,86.10879537,0.519280816
518,171.8646317,92.73333333,30.76752931,FBtr0073617,43.82008745,84.22320131,0.520285227
517,185.704023,91.44,32.84482759,FBtr0303338,47.3486979,89.90960887,0.526625558
517,173.1413262,91.57333333,30.66755972,FBtr0303339,44.14560447,83.94954403,0.525858776
518,169.6691779,91.65333333,30.02074462,FBtr0073616,43.26031561,82.17894887,0.526416025
517,170.7397622,91.44,30.19815059,FBtr0333797,43.53328103,82.66458094,0.526625558
432,248.2758621,7.826666667,4.498084291,FBtr0303335,63.30255317,12.31308029,5.141081814
432,247.4226804,7.826666667,4.482626957,FBtr0303334,63.08501862,12.2707673,5.141081814
433,245.6040839,7.826666667,4.439402534,FBtr0073551,62.6213336,12.15244453,5.152982467
433,220.4684318,7.826666667,3.985064494,FBtr0332954,56.21253113,10.90873712,5.152982467
58,18.14768461,5,1.564455569,FBtr0332955,4.627090045,4.282549146,1.080452293
59,18.17061903,5,1.539882969,FBtr0073552,4.632937604,4.215283976,1.099080781
57,18.94946809,5,1.662234043,FBtr0073553,4.831519669,4.550208468,1.061823805
11,4.410585405,0,0,FBtr0112979,1.124560861,0,inf
8,2.493765586,1.338447489,0.417221786,FBtr0301267,0.635831962,1.142105175,0.556719273
7,2.248634757,1.445114155,0.464219131,FBtr0300200,0.573331294,1.270755963,0.451173404
6,3.773584906,2.098447489,1.319778295,FBtr0112523,0.962145724,3.61276825,0.266318141
6,4.709576138,1.098447489,0.86220368,FBtr0112524,1.200794114,2.360201022,0.508767729
6,1.762114537,1.813333333,0.532550171,FBtr0073555,0.449283906,1.457805722,0.308191894
38,36.71497585,0,0,FBtr0073613,9.361166612,0,inf
3,0.736196319,1.386666667,0.340286299,FBtr0073612,0.187706957,0.931501556,0.201510084
6,2.451982019,3.32,1.356763384,FBtr0346276,0.625178464,3.714011433,0.168329709
6,3.382187148,3.213333333,1.811349117,FBtr0346277,0.862351579,4.95839688,0.173917417
6,5.581395349,3.213333333,2.989147287,FBtr0073556,1.423080653,8.182507967,0.173917417
6,4.231311707,3.213333333,2.266102492,FBtr0073557,1.078851694,6.20324123,0.173917417
528,565.3104925,15.38666667,16.47394718,FBtr0308085,144.1364344,45.09587221,3.196222345
535,171.4194169,29.96,9.599487344,FBtr0073558,43.70657163,26.27768863,1.66325784
523,218.6454849,16.14666667,6.750278707,FBtr0073562,55.7477369,18.47824948,3.016938209
528,222.2222222,27.42666667,11.54320988,FBtr0307896,56.65969265,31.59844521,1.793116474
528,546.5838509,22.44,23.22981366,FBtr0073561,139.3617285,63.5894177,2.191586801
528,529.5887663,23.32,23.39017051,FBtr0299569,135.0285153,64.0283794,2.108885412
529,507.1907958,24.12,23.12559923,FBtr0100540,129.3177357,63.30414055,2.042800591
559,419.9849737,35.18666667,26.43626346,FBtr0073560,107.0829879,72.36677073,1.47972594
545,271.6849452,32.37333333,16.13825191,FBtr0333204,69.27113471,44.17693816,1.568038384
545,340.625,27.37333333,17.10833333,FBtr0308084,86.84868514,46.8324443,1.854455526
6197,2073.962517,110.2666667,36.90316823,FBtr0345166,528.7953545,101.0189325,5.234616337
6189,2073.366834,110.9066667,37.1546622,FBtr0073611,528.6434741,101.7073735,5.197690748
6238,2066.247102,112.4598198,37.2506856,FBtr0073609,526.8281658,101.9702284,5.166490002
6240,1959.183673,113.4598198,35.62317734,FBtr0073610,499.5303515,97.51507852,5.122596004
6191,1960.417986,110.2666667,34.91661389,FBtr0073608,499.8450625,95.58092791,5.229548127
210,46.54255319,29.64799838,6.570921628,FBtr0339749,11.86689042,17.98727644,0.659738035
210,56.13472334,27.43757576,7.334289163,FBtr0345160,14.31259277,20.07692286,0.71288777
210,57.26752113,29.77405899,8.119459774,FBtr0073607,14.60142066,22.22625315,0.656944765
441,54.19021873,20.94666667,2.573932989,FBtr0305604,13.81680512,7.045898101,1.960971465
441,48.28643381,21.19324201,2.320512647,FBtr0305606,12.31152525,6.352183885,1.938156305
441,48.28643381,21.19324201,2.320512647,FBtr0479991,12.31152525,6.352183885,1.938156305
365,69.1943128,15.36,2.911848341,FBtr0305603,17.64237823,7.970909415,2.213345719
360,52.88673424,15.49333333,2.27608834,FBtr0305605,13.48445748,6.230576547,2.164239117
302,69.66551326,8.36,1.928489043,FBtr0333015,17.76251957,5.279056347,3.364714903
0,0,0,0,FBtr0073606,0,0,
0,0,0.186666667,0.120976453,FBtr0073565,0,0.331161597,0
0,0,0.186666667,0.112112112,FBtr0333016,0,0.306896303,0
0,0,0.44,0.134762634,FBtr0303268,0,0.368899964,0
181,117.4561973,3.106666667,2.016006922,FBtr0073604,29.94764417,5.518628263,5.426646395
181,164.3960036,3.026666667,2.749016046,FBtr0334455,41.91582168,7.525171408,5.570081982
133,65.71146245,0.16,0.079051383,FBtr0073602,16.7543607,0.216395685,77.42465245
136,68.75631951,0.16,0.080889788,FBtr0073603,17.53070369,0.221428143,79.17107319
134,31.678487,3,0.709219858,FBtr0273257,8.077020016,1.94142228,4.160362277
134,25.98409928,94.07567568,18.2423261,FBtr0334454,6.625129856,49.93664222,0.132670712
504,124.3216576,10.22666667,2.522611413,FBtr0073601,31.6981211,6.905410139,4.590331416
42,23.64864865,23.16986301,13.04609404,FBtr0073567,6.029663238,35.71244846,0.168839256
42,23.64864865,23.16986301,13.04609404,FBtr0330413,6.029663238,35.71244846,0.168839256
42,23.64864865,23.16986301,13.04609404,FBtr0479842,6.029663238,35.71244846,0.168839256
25,16.88048616,5,3.376097232,FBtr0073600,4.303994209,9.241746841,0.465712195
3,1.96206671,0.133333333,0.087202965,FBtr0073569,0.500265435,0.238709868,2.095704878
3,2.132196162,0.133333333,0.094764274,FBtr0331588,0.543643106,0.259408236,2.095704878
1,0.670690812,3.08,2.0657277,FBtr0331589,0.171005109,5.654734189,0.030241052
38,8.478357876,2.146666667,0.478952848,FBtr0344702,2.161715182,1.31108812,1.648794728
39,8.535784636,2.32,0.507769753,FBtr0308070,2.176357203,1.38997167,1.565756518
42,9.992862241,1.146666667,0.272821001,FBtr0114451,2.547866265,0.746821685,3.411612593
43,10.02331002,1.32,0.307692308,FBtr0344703,2.555629494,0.842278589,3.034185514
